"dataset_id";"observacao_id";"amostra_id";"camada_nome";"profund_sup";"profund_inf";"terrafina";"argila";"silte";"areia";"carbono";"ctc";"ph";"dsi";"ce"
"ctb0775";"Extra-24";"40093";"A";0;35;910;50;120;830;4,7;4;5,9;NA;NA
"ctb0775";"Extra-25";"40102";"C2";40;95;990;40;80;880;1;1,7;5,5;NA;NA
"ctb0775";"Extra-26";"40130";"C2";50;100;900;30;60;910;2,3;3,3;5,4;NA;NA
"ctb0775";"Extra-27";NA;"C";15;70;790;90;100;810;3,4;3,9;4,5;NA;NA
"ctb0776";"2-EXTRA";NA;"B22t";80;100;NA;255;115;630;2,4;8,8;5,8;NA;0,6
"ctb0776";"EXTRA-1";NA;"A";0;18;995;535;110;355;9,9;6,8;5,2;NA;NA
"ctb0776";"PRJ-1";NA;"A3";0;125;988;476;104;420;5,08;6,1;4,7;1,36;NA
"ctb0776";"PRJ-10";NA;"A12";0;125;874;252;388;360;8,3;22,8;8;NA;NA
"ctb0776";"PRJ-11";NA;"A12";0;105;885;367;133;500;7,52;18,5;7,6;NA;NA
"ctb0776";"PRJ-12";NA;"Ap";0;110;1000;400;202;398;4,48;5,8;4,9;1,46;0,9
"ctb0776";"PRJ-13";NA;"Ap";0;135;998;605,605605605606;192,192192192192;202,202202202202;12,12;13,4;4,6;NA;NA
"ctb0776";"PRJ-14";NA;"A2";0;100;977;350;53;597;2,87;3,1;4,9;1,59;NA
"ctb0776";"PRJ-15";NA;"A11";0;125;1000;20;32;948;10,06;7,1;4,5;NA;NA
"ctb0776";"PRJ-16";NA;"A1";0;0;1000;786;192;22;60,48;45,4;4,3;NA;10
"ctb0776";"PRJ-17";NA;"A2";0;100;980;166;178;656;3,86;7,4;5,6;NA;3,8
"ctb0776";"PRJ-18";NA;"A11sa";0;0;990;231;126;643;5,64;14,5;7,7;NA;14,3
"ctb0776";"PRJ-19";NA;"A1";0;140;984;182;124;694;3,62;6,6;6,2;NA;0,6
"ctb0776";"PRJ-2";NA;"(B)1";0;105;822;178,178178178178;253,253253253253;568,568568568568;11,42;6,8;5;1,3;NA
"ctb0776";"PRJ-3";NA;"A11";0;115;987;529;120;351;19,86;13,5;4,5;1,08;NA
"ctb0776";"PRJ-4";NA;"A3";0;105;998;553;202;245;9,5;12,3;6,9;NA;NA
"ctb0776";"PRJ-5";NA;"A2";0;100;993;450;195;355;6,5;6;5,3;NA;NA
"ctb0776";"PRJ-7";NA;"A3";0;100;947;458;148;394;5,34;3,2;5,4;1,25;NA
"ctb0776";"PRJ-8";NA;"A3";0;10;999;427;307;266;5,8;31,8;6,2;1,48;0,2
"ctb0776";"PRJ-9";NA;"Ap";0;110;955;483;280;237;4,13;16,6;7,8;NA;NA
"ctb0777";"1";NA;"A";0;140;1000;242,242242242242;65,0650650650651;692,692692692693;3,57;3,1;4,8;1,66;NA
"ctb0777";"1-EXTRA";NA;"B2";40;60;995;140;135;725;5,7;4,1;5,3;NA;NA
"ctb0777";"10";NA;"A1";0;10;1000;640;293;67;6,17;7,2;4,7;NA;NA
"ctb0777";"10-EXTRA";"39526";"B2";40;80;990;360;120;520;3,2;4,9;6,8;NA;NA
"ctb0777";"11";NA;"A1";0;10;792;227,772227772228;123,876123876124;648,351648351648;5,44;3,4;5,3;1,41;NA
"ctb0777";"11-EXTRA";NA;"A";0;10;970;550;270;180;20;11,1;5,5;NA;NA
"ctb0777";"12-EXTRA";NA;"Bt";40;60;925;500;265;235;21,4;15,2;6,5;NA;NA
"ctb0777";"13";NA;"A1";0;115;986;398;200;402;8,48;11,4;6,5;1,33;NA
"ctb0777";"13-EXTRA";"39958";"Bt";20;30;980;300;260;440;2,9;16,1;5,4;NA;NA
"ctb0777";"14";NA;"A1";0;110;990;332;284;384;6,66;7,2;6,6;NA;NA
"ctb0777";"14-EXTRA";NA;"C";27;57;985;420;125;455;1,45;15,4;5,6;NA;NA
"ctb0777";"15";NA;"A1";0;115;997;460;340;200;8,77;15,8;6,2;NA;NA
"ctb0777";"15-EXTRA";NA;"A1";0;17;1000;380;130;490;4,5;20,4;8,6;NA;1,5
"ctb0777";"16";NA;"A1";0;115;898;335,335335335335;222,222222222222;442,442442442442;6,33;8,4;6,2;NA;NA
"ctb0777";"16-EXTRA";"40065";"Bt";20;40;1000;260;290;450;4,1;11,5;4,6;NA;NA
"ctb0777";"17";NA;"Ap";0;115;976;402;330;268;7,7;13,5;6,6;1,28;NA
"ctb0777";"17-EXTRA";NA;"A2";30;50;900;65;105;830;1,05;4,1;7,3;NA;NA
"ctb0777";"18";NA;"A1";0;13;882;294;144;562;3,8;4,7;5,5;NA;NA
"ctb0777";"18-EXTRA";"40207";"C1";30;50;950;80;110;810;1;1,9;5,4;NA;NA
"ctb0777";"19";NA;"A1";0;10;1000;470;433;97;12,2;16,8;6;NA;NA
"ctb0777";"19-EXTRA";"40208";"C1";30;50;940;50;70;880;1;1,5;5,4;NA;NA
"ctb0777";"2";NA;"A1";0;10;994;512;266;222;6,88;7,2;4,8;1,16;NA
"ctb0777";"2-EXTRA";NA;"A";0;15;990;270;230;500;2,9;3;4,6;NA;NA
"ctb0777";"20";NA;"B1";18;70;575;320;235;445;10,75;7,4;5,8;NA;NA
"ctb0777";"20-EXTRA";"40209";"C";20;40;950;30;130;840;0,8;1,3;5,9;NA;NA
"ctb0777";"21";NA;"A1";0;100;960;440;133;427;7,53;12,2;5,8;NA;NA
"ctb0777";"22";NA;"A1";0;10;990;350;480;170;15,33;13,9;6,2;NA;NA
"ctb0777";"23";NA;"A1";0;120;1000;207,792207792208;94,9050949050949;697,302697302697;7,67;5,5;6,5;1,42;NA
"ctb0777";"24";NA;"A1";0;120;995;190;100;710;4,12;4,2;6,8;NA;NA
"ctb0777";"25";NA;"A";0;15;1000;210;167;623;5,87;5,4;5,3;NA;NA
"ctb0777";"26";NA;"A1";0;15;1000;143;167;690;5,47;5,6;5,7;1,43;NA
"ctb0777";"27";NA;"A1";0;120;995;560;370;70;9,4;20,2;6,2;1,39;NA
"ctb0777";"28";NA;"A1";0;110;993;300;233;467;7,5;13,4;6,5;NA;NA
"ctb0777";"29";NA;"A1";0;100;966;448;252;300;10,56;19,2;6,9;NA;NA
"ctb0777";"3";NA;"A1";0;125;1000;212;80;708;3,93;3,5;4,7;1,22;NA
"ctb0777";"3-EXTRA";"39362";"B2";50;60;1000;220;90;690;2,7;3,1;4,7;NA;NA
"ctb0777";"30";NA;"A1";0;100;995;182;180;638;4,22;6,5;6,1;NA;NA
"ctb0777";"31";NA;"A1";0;30;1000;197;163;640;4,8;8,6;6,7;NA;NA
"ctb0777";"32";NA;"A1";0;10;992;52;118;830;1,12;1,7;5,2;NA;NA
"ctb0777";"33";NA;"A1";0;20;987;96,9030969030969;56,9430569430569;846,153846153846;0,9;2,6;5,5;NA;NA
"ctb0777";"34";NA;"A";0;10;1000;90;113;797;1,6;3,3;8,6;NA;2,4
"ctb0777";"35";NA;"A1";0;45;965;130;120;750;2,05;4;6,2;NA;NA
"ctb0777";"36";NA;"A1";0;110;1000;187,812187812188;57,9420579420579;754,245754245754;4,08;4,2;6,7;1,52;NA
"ctb0777";"37";NA;"A1";0;10;1000;140;323;537;5,53;4,8;5,2;NA;NA
"ctb0777";"38";NA;"A1";0;15;1000;123;40;837;10,03;4;4,8;1,66;NA
"ctb0777";"39";NA;"A1";0;140;1000;390;485;125;32,55;46,4;8;NA;NA
"ctb0777";"4";NA;"A1";0;120;998;255;225;520;5,48;4,2;4,5;1,23;NA
"ctb0777";"4-EXTRA";NA;"A1";0;10;995;140;80;780;5,75;4,5;4,7;NA;NA
"ctb0777";"40";NA;"A11";0;15;1000;270;165;565;99,1;43;5,2;0,46;NA
"ctb0777";"41";NA;"2ªcamada";40;80;1000;250;130;620;180,2;54,8;4,5;NA;NA
"ctb0777";"42";NA;"A1";0;100;1000;240;110;650;3,08;5,5;5,4;NA;NA
"ctb0777";"43";NA;"A1";0;15;995;160;110;730;3,85;3,6;5;NA;NA
"ctb0777";"44";NA;"A1";0;115;1000;714;238;48;6,7;18,2;5,2;1,37;0,2
"ctb0777";"45";NA;"A1";0;100;888;308;438;254;7,74;15;6,4;NA;NA
"ctb0777";"46";NA;"A1";0;120;1000;114,885114885115;167,832167832168;717,282717282717;3,9;4;5,9;NA;NA
"ctb0777";"47";NA;"At";0;7;635;295;365;340;28,9;14,2;6,2;NA;NA
"ctb0777";"48";NA;"A1";0;42;375;295;235;470;10,4;7,2;5,9;NA;NA
"ctb0777";"49";NA;"A1";0;10;340;235;250;515;10,25;6,3;4,9;NA;NA
"ctb0777";"5";NA;"A1";0;165;1000;158;42;800;3,12;2,6;5,1;1,38;NA
"ctb0777";"5-EXTRA";NA;"A1";0;20;960;270;100;630;6,4;4,3;4,7;NA;NA
"ctb0777";"50";NA;"A1";0;130;1000;57,9420579420579;44,955044955045;897,102897102897;1,35;1,1;5,2;1,38;NA
"ctb0777";"51";NA;"A1";0;15;997;36,963036963037;106,893106893107;856,143856143856;1;1,4;5,2;NA;NA
"ctb0777";"52";NA;"A1";0;0;1000;10;10;980;3,43;1,7;5,7;NA;NA
"ctb0777";"53";NA;"A1";0;100;977;70;113;817;2,63;2,1;6;NA;NA
"ctb0777";"54";NA;"Ap2";0;20;1000;43;87;870;6,33;4,5;6,5;NA;1,8
"ctb0777";"55";NA;"A11";0;130;1000;105;240;655;44,75;20,4;5,2;NA;NA
"ctb0777";"56";NA;"A11";0;20;993;53,053053053053;103,103103103103;843,843843843844;6,87;5,7;5,5;NA;NA
"ctb0777";"6";NA;"A1";0;10;1000;238;72;690;4,32;3;4,9;NA;NA
"ctb0777";"6-EXTRA";"39504";"B";80;120;970;220;120;660;1,2;2,7;4,8;NA;NA
"ctb0777";"7";NA;"A1";0;160;1000;150;36;814;2,22;1,5;5,6;NA;NA
"ctb0777";"7-EXTRA";"39505";"B";70;100;970;280;120;600;2,5;3,3;5,1;NA;NA
"ctb0777";"8";NA;"A1";0;120;1000;180;72;748;4,25;2,7;4,6;NA;NA
"ctb0777";"8-EXTRA";"39506";"B";30;50;970;210;110;680;2,3;4;5;NA;NA
"ctb0777";"9";NA;"A1";0;0;972;506;146;348;5,52;6,9;4,9;NA;NA
"ctb0777";"9-EXTRA";"39507";"B2";25;50;990;160;80;760;2,1;2,4;5,9;NA;NA
"ctb0778";"P1";NA;"H1";0;0;1000;566;357;77;124,5;48,4;4,5;0,56;NA
"ctb0778";"P10";NA;"Ap1";0;108;965;355;155;490;8,69;4,1;5,1;1,25;NA
"ctb0778";"P11";NA;"A";0;12;1000;565;74;361;10,7;5,5;4,6;1,09;NA
"ctb0778";"P12";NA;"Ap";0;109;995;505;88;407;8,04;5,1;5;1,29;NA
"ctb0778";"P13";NA;"A1";0;120;995;515,484515484515;88,9110889110889;395,604395604396;7,45;5,3;5;1,3;NA
"ctb0778";"P14";NA;"Ap";0;135;1000;551;72;377;5,03;3,8;5,4;1,38;NA
"ctb0778";"P15";NA;"A";52;71;1000;630,36963036963;255,744255744256;113,886113886114;34,9;21,7;4,3;0,83;1,7
"ctb0778";"P16";NA;"Ap";50;83;1000;651,348651348651;258,741258741259;89,9100899100899;27,48;25,2;3,8;0,88;3,1
"ctb0778";"P2";NA;"Cg1";0;18;1000;288;263;449;41,5;33,2;4,8;1,17;NA
"ctb0778";"P3";NA;"AB";0;107;1000;370,37037037037;86,0860860860861;543,543543543543;4,03;4,3;4,6;1,36;NA
"ctb0778";"P4";NA;"A1";0;131;1000;306;79;615;12,01;7,2;5,3;1,33;NA
"ctb0778";"P5";NA;"A1";0;10;998;359;284;357;18,03;12,9;5,1;1,21;2,5
"ctb0778";"P6";NA;"AB";0;110;987;228;246;526;3,56;6,3;6,3;1,35;0,3
"ctb0778";"P7";NA;"A1";0;109;1000;10;35;955;17,9;9,3;8,4;1,46;NA
"ctb0778";"P8";NA;"Ap1";0;101;1000;10;71;919;16,4;8,7;4,3;1,4;NA
"ctb0778";"P9";NA;"A1";0;11;938;359;143;498;9,24;6,2;4,8;1,06;NA
"ctb0779";"COMPL-1-RJ";NA;"F1";300;350;507;500;30;470;2,93;2,8;4,6;NA;NA
"ctb0779";"EXTRA-13-BA";NA;"2B2";0;10;995;152;68;780;6,37;3,7;5;1,54;NA
"ctb0779";"EXTRA-15-BA";NA;"Ap";0;140;942;416;74;510;5,64;4,4;4,6;1,47;NA
"ctb0779";"PEFIL-14-BA";NA;"2B21";0;121;982;260;54;686;4,53;3,4;5,3;1,51;NA
"ctb0779";"PERFIL-1-RJ";NA;"AB";0;11;991;519;35;446;6,54;5,2;4,5;1,42;NA
"ctb0779";"PERFIL-10-ES";NA;"A3";0;10;976;550;58;392;5,56;11;4,7;1,36;NA
"ctb0779";"PERFIL-11-ES";NA;"Ap1";0;10;916;280;63;657;3,1;2,8;4,7;1,66;NA
"ctb0779";"PERFIL-12-ES";NA;"A1p";0;90;971;241,241241241241;81,0810810810811;677,677677677678;7,1;4,8;4,9;1,61;NA
"ctb0779";"PERFIL-16-BA";NA;"A1";0;13;1000;498;152;350;5,83;3,3;6,7;NA;NA
"ctb0779";"PERFIL-17-BA";NA;"A11";0;10;1000;306;84;610;3,32;4,4;4,9;NA;NA
"ctb0779";"PERFIL-18-BA";NA;"A1";0;117;NA;262;115;623;6,65;4,3;4,8;1,36;NA
"ctb0779";"PERFIL-2-RJ";NA;"A1";0;0;999;303;61;636;4,01;2,8;4,5;1,59;NA
"ctb0779";"PERFIL-21-BA";NA;"A1";0;30;NA;90;76;834;31,98;19,1;4,4;NA;NA
"ctb0779";"PERFIL-3-RJ";NA;"AB";0;109;997;357;47;596;5,64;4,3;4,4;1,51;NA
"ctb0779";"PERFIL-4-ES";NA;"2C";0;116;938;491;52;457;2,88;2,5;4,9;NA;NA
"ctb0779";"PERFIL-5-ES";NA;"AB";0;102;986;411;104;485;4,69;3,6;4,4;NA;NA
"ctb0779";"PERFIL-6-ES";NA;"2Crf1";0;12;912;437;75;488;5,65;4,3;4,5;NA;NA
"ctb0779";"PERFIL-7-ES";NA;"A";0;28;975;138;50;812;8,07;6,1;5;NA;NA
"ctb0779";"PERFIL-8-RJ";NA;"2Cg2";0;0;1000;120;242;638;75,67;43,9;2,8;NA;6,6
"ctb0779";"PERFIL-9-RJ";NA;"A3";0;136;1000;342;22;636;2,8;4,9;5,1;1,59;0,2
"ctb0780";"PERFIL-01";NA;"A2";0;132;NA;160;32;808;4,16;1,8;4,3;1,75;NA
"ctb0780";"PERFIL-02";NA;"AC";0;100;970;77;67;856;1,59;1,9;5,1;NA;NA
"ctb0780";"PERFIL-03";NA;"2BC";0;140;759;326;150;524;6,12;17,5;5,9;NA;NA
"ctb0780";"PERFIL-04";NA;"Ap";0;10;933;215,784215784216;141,858141858142;642,357642357642;3,33;13;7,5;NA;4,1
"ctb0780";"PERFIL-05";NA;"Ap";0;110;998;358;252;390;4,08;26,4;8,6;NA;3,2
"ctb0780";"PERFIL-06";NA;"Ap";0;103;705;498;130;372;4,1;10,4;6,6;NA;NA
"ctb0780";"PERFIL-07";NA;"2Cn1";0;106;927;446;412;142;4,75;39;5,8;NA;17,7
"ctb0781";"Perfil-1";NA;"2Cg";0;120;996;313;114;573;129,54;53;5;NA;NA
"ctb0781";"Perfil-10";NA;"A2";0;10;1000;687,687687687688;202,202202202202;110,11011011011;9,25;4,4;5,6;1;NA
"ctb0781";"Perfil-11";NA;"A1";0;124;1000;740;79;181;11,4;6;5,1;0,87;NA
"ctb0781";"Perfil-3";NA;"Ap";0;0;994;725;98;177;6,32;4,6;5,3;1,02;NA
"ctb0781";"Perfil-4";NA;"AB";132;0;992;765,234765234765;91,9080919080919;142,857142857143;9,2;7;4,8;0,96;NA
"ctb0781";"Perfil-5";NA;"Ap";0;0;458;768,768768768769;98,0980980980981;133,133133133133;8,93;5,5;4,9;NA;NA
"ctb0781";"Perfil-6";NA;"2Bwc";0;0;994;687;89;224;6,92;5,6;4,9;1,07;NA
"ctb0781";"Perfil-7";NA;"Ap";0;106;997;757;108;135;7,8;5,7;5,6;0,98;NA
"ctb0781";"Perfil-8";NA;"2BC";0;105;NA;294;192;514;8,63;10,8;5,2;1,08;NA
"ctb0781";"Perfil-9";NA;"A";0;150;978;455;360;185;18,3;32;5,5;NA;NA
"ctb0782";"13";NA;"A1";0;110;988;570;153;277;5,12;6,2;5,7;1,27;NA
"ctb0782";"14";NA;"A1";0;110;832;450;156;394;9,54;8,9;4,4;1,25;NA
"ctb0782";"15";NA;"A1";0;100;918;466;152;382;5,52;6,7;5;NA;NA
"ctb0782";"16";NA;"A1";0;0;1000;371;369;260;8,16;32,6;6,1;1,16;NA
"ctb0782";"17";NA;"(B)";0;190;983;290;453;257;5,6;10,8;4,6;NA;NA
"ctb0782";"18";NA;"A1";0;15;997;622;195;183;7,3;9,3;5,6;1,35;NA
"ctb0782";"19";NA;"A1";0;0;960;266;92;642;3;3,1;5,3;1,56;NA
"ctb0782";"20";NA;"A1";0;118;970;363;237;400;4,4;26,9;4,8;NA;NA
"ctb0783";"9122/23";NA;"I";0;5;NA;575;195;230;12,85;15,4;6,7;NA;NA
"ctb0783";"IPEAN-7958/61";NA;"H1";0;100;NA;457,542457542458;144,855144855145;397,602397602398;5;4,8;3,8;NA;NA
"ctb0783";"IPEAN-7963/66";NA;"A2";0;100;NA;232;520;248;2,63;5,6;4,6;NA;NA
"ctb0783";"IPEAN-7973/77";NA;"A1";0;10;NA;340;466;194;8,38;8;4,3;NA;NA
"ctb0783";"IPEAN-8097/98";NA;"B";60;80;NA;445;110;445;3,45;2,8;5,2;NA;NA
"ctb0783";"IPEAN-8099/01";NA;"2";20;40;NA;285;215;500;12,1;7,9;3,8;NA;NA
"ctb0783";"IPEAN-8102/06";NA;"A";0;100;NA;488;362;150;4,94;6,8;4,7;NA;NA
"ctb0783";"IPEAN-8233/34";NA;"B";80;110;NA;90;25;885;3;2,4;5,2;NA;NA
"ctb0783";"IPEAN-8235/36";NA;"A";0;20;NA;65;20;915;1,7;1,6;5;NA;NA
"ctb0783";"IPEAN-8237/38";NA;"B";20;40;NA;360;245;395;5,1;11,1;5,3;NA;NA
"ctb0783";"IPEAN-8239/40";NA;"H2";20;60;NA;625;325;50;24,3;44,2;6,2;NA;NA
"ctb0783";"IPEAN-8241/42";NA;"1";0;20;NA;220;410;370;8,8;9;4,5;NA;NA
"ctb0783";"IPEAN-8245/46";NA;"1";0;20;NA;230;60;710;6,45;5,8;4,2;NA;NA
"ctb0783";"IPEAN-8247/49";NA;"1";0;120;NA;310;67;623;6,77;8,3;4,3;NA;NA
"ctb0783";"IPEAN-8250/52";NA;"H1";0;120;NA;346,653346653347;36,963036963037;616,383616383616;4,87;3,8;4,2;NA;NA
"ctb0783";"IPEAN-8253/56";NA;"A1";0;110;NA;737,262737262737;117,882117882118;144,855144855145;11,15;8,8;5,1;NA;NA
"ctb0783";"IPEAN-8380/81";NA;"A";0;20;NA;195;160;645;3,5;3,5;4,4;NA;NA
"ctb0783";"IPEAN-8738/39";NA;"A";10;20;NA;330;115;555;4,75;11,5;6,1;NA;NA
"ctb0783";"IPEAN-8740/43";NA;"A";0;120;NA;437,562437562438;297,702297702298;264,735264735265;4,6;9,4;6,1;NA;NA
"ctb0783";"IPEAN-8770/72";NA;"I";0;20;NA;507;160;333;4,77;4;5,2;NA;NA
"ctb0783";"IPEAN-8776/77";NA;"1";0;10;NA;585;130;285;12,05;8,7;4,7;NA;NA
"ctb0783";"IPEAN-9113";"40503";"1";0;20;NA;190;170;640;11,1;6,7;5,7;NA;NA
"ctb0783";"IPEAN-9114/18";NA;"A1";0;12;NA;574;366;60;17,38;23,3;5,5;NA;NA
"ctb0783";"IPEAN-9119/21";NA;"A1";0;100;NA;26,973026973027;46,953046953047;926,073926073926;2,03;1,1;5,5;NA;NA
"ctb0783";"IPEAN-9124/28";NA;"A2";0;14;NA;198;624;178;5,66;7,3;4,5;NA;NA
"ctb0783";"IPEAN-9129/33";NA;"A1";0;120;NA;506;134;360;9,38;6,6;4,3;NA;NA
"ctb0783";"IPEAN-9137/41";NA;"A1";0;130;NA;470;148;382;6,2;4,1;5;NA;NA
"ctb0783";"IPEAN-9142/46";NA;"I";0;100;NA;614;170;216;8,24;6,2;5,9;NA;NA
"ctb0783";"IPEAN-9147/49";NA;"1";0;100;NA;553,553553553553;153,153153153153;293,293293293293;6,03;3,7;4,6;NA;NA
"ctb0783";"IPEAN-9150/55";NA;"A1";0;140;NA;548;197;255;5,18;6,1;4,7;NA;NA
"ctb0783";"IPEAN-9156/59";NA;"A1";0;150;NA;180;102;718;5,53;3,3;4;NA;NA
"ctb0783";"IPEAN-9162/64";NA;"0-20";0;100;NA;657;100;243;0,8;5;4,4;NA;NA
"ctb0783";"IPEAN-9165/68";NA;"A";0;20;NA;575,575575575576;382,382382382382;42,042042042042;8,15;10,2;4,3;NA;NA
"ctb0783";"IPEAN-9169/71";NA;"A1";0;100;NA;40;73;887;5,8;3,6;4,6;NA;NA
"ctb0783";"IPEAN-9172/75";NA;"A1";0;105;NA;512;398;90;3,23;3,6;5;NA;NA
"ctb0783";"IPEAN-9176";"40617";"A";0;20;NA;590;230;180;20,3;9,8;5,9;NA;NA
"ctb0783";"IPEAN-9182/86";NA;"A";0;128;NA;530;190;280;6,68;6;5,8;NA;NA
"ctb0783";"IPEAN-9187/92";NA;"A";0;122;NA;598;187;215;6,93;5,6;5,6;NA;NA
"ctb0783";"IPEAN-9193";"40618";"I";0;20;NA;520;220;260;14;6;5,6;NA;NA
"ctb0783";"IPEAN-9194/97";NA;"A";0;150;NA;478;242;280;11,7;9;4,1;NA;NA
"ctb0783";"IPEAN-9198/02";NA;"A";0;180;NA;265;210;525;6,92;3,9;4;NA;NA
"ctb0783";"IPEAN-9203/05";NA;"B2";100;130;NA;300;420;280;7,2;3,9;4,4;NA;NA
"ctb0783";"IPEAN-9206/10";NA;"A";0;110;NA;540;364;96;7,54;5;5,2;NA;NA
"ctb0783";"IPEAN-9211/16";NA;"A1";0;125;NA;582;170;248;8,02;5,5;4,5;NA;NA
"ctb0783";"IPEAN-9217/20";NA;"A";0;150;NA;600;282;118;6,3;4,3;5,3;NA;NA
"ctb0783";"IPEAN-9221/25";NA;"A1";0;160;NA;512;142;346;6,88;3,5;4,9;NA;NA
"ctb0783";"IPEAN-9226/29";NA;"A";0;120;NA;318;230;452;3,57;2,7;5,1;NA;NA
"ctb0783";"IPEAN-9230/34";NA;"A1";0;108;NA;432;304;264;4,3;5,5;5,2;NA;NA
"ctb0783";"IPEN-8773/75";NA;"H1";0;20;NA;453,453453453453;293,293293293293;253,253253253253;6,2;13,3;4,7;NA;NA
"ctb0784";"Exame-100";"40646";"A";50;75;1000;130;160;710;2,6;3,5;5;NA;NA
"ctb0784";"Exame-100";"40647";"Bt";80;110;1000;440;140;420;4,6;9,4;4,9;NA;NA
"ctb0784";"Exame-103";"40648";"Ap";0;20;1000;140;220;640;8,3;14;5,3;NA;NA
"ctb0784";"Exame-103";"40649";"Bt";80;100;1000;370;150;480;5;22;5,5;NA;NA
"ctb0784";"Exame-104";"40650";"Bt";100;130;1000;320;140;540;3,2;11,1;5;NA;NA
"ctb0784";"Exame-108";"40651";"A";0;20;1000;130;520;350;9,6;8,5;5,8;NA;NA
"ctb0784";"Exame-108";"40652";"Bt";40;70;990;350;330;320;1,9;17,7;6,4;NA;0,7
"ctb0784";"Exame-108";"40653";"BC";70;110;1000;320;440;240;0,7;18,6;7,4;NA;11,9
"ctb0784";"Exame-110";"40654";"A";0;40;960;230;250;520;10,7;13,8;5,2;NA;NA
"ctb0784";"Exame-110";"40655";"Bt";50;70;960;480;260;260;6,6;16,3;5,3;NA;NA
"ctb0784";"Exame-111";"40656";"A";0;40;990;140;330;530;7;8,7;5,5;NA;NA
"ctb0784";"Exame-111";"40657";"Bt";65;80;930;370;250;380;4,7;16;6,3;NA;NA
"ctb0784";"Exame-116";"40658";"Bt";35;50;980;650;150;200;7,9;22,2;5,6;NA;NA
"ctb0784";"Exame-119";"40680";"Bt";75;95;980;380;160;460;3,8;12,4;5,2;NA;NA
"ctb0784";"Exame-12";"40486";"Ap";0;20;990;290;300;410;9,5;8,5;4,6;NA;NA
"ctb0784";"Exame-12";"40487";"Bt";60;80;990;390;240;370;5;7,5;4,9;NA;NA
"ctb0784";"Exame-123";"40684";"A";0;10;590;270;480;250;30,7;19,7;4,9;NA;NA
"ctb0784";"Exame-124";"40689";"A1";0;25;1000;310;270;420;12;11,8;5;NA;NA
"ctb0784";"Exame-124";"40691";"A3";25;40;1000;400;230;370;8,5;11,2;5,1;NA;NA
"ctb0784";"Exame-124";"40692";"B1";40;60;1000;530;200;270;8,1;11,5;5,2;NA;NA
"ctb0784";"Exame-124";"40693";"B2";60;90;1000;640;160;200;6,4;11,3;5,1;NA;NA
"ctb0784";"Exame-129";"40699";"Ap";0;25;1000;410;60;530;10,7;9,5;5,5;NA;NA
"ctb0784";"Exame-129";"40700";"A3";25;45;1000;400;160;440;9,3;10,9;5,5;NA;NA
"ctb0784";"Exame-129";"40701";"B1";45;70;990;510;130;360;8,3;11,3;5,5;NA;NA
"ctb0784";"Exame-129";"40702";"B2";70;100;990;580;110;310;6,7;11;3,3;NA;NA
"ctb0784";"Exame-138";"40703";"A";0;20;980;330;160;510;19,1;25,9;5,7;NA;NA
"ctb0784";"Exame-138";"40704";"Bt";40;60;990;590;250;160;10,2;48,7;6,2;NA;NA
"ctb0784";"Exame-141";"40705";"A";0;20;980;430;160;410;10,5;10,4;5,2;NA;NA
"ctb0784";"Exame-141";"40706";"Bt";50;80;970;440;200;360;3,3;8,9;5,3;NA;NA
"ctb0784";"Exame-144";"40714";"A";0;20;880;150;230;620;10;8,6;6,8;NA;NA
"ctb0784";"Exame-144";"40715";"Bt";25;45;920;580;150;270;NA;13,8;5,8;NA;NA
"ctb0784";"Exame-145";"40716";"Bt";60;80;990;430;260;310;4,3;18;6,2;NA;0,2
"ctb0784";"Exame-147";"40717";"B";50;80;1000;290;160;550;5,3;18,8;7,3;NA;NA
"ctb0784";"Exame-148";"40718";"B";50;80;1000;290;160;550;5,3;18,8;7,3;NA;NA
"ctb0784";"Exame-154";"40719";"A";0;20;1000;70;160;770;8,2;5,7;6,3;NA;NA
"ctb0784";"Exame-154";"40720";"Bt";50;80;1000;180;100;720;4,9;11,9;6,6;NA;0,6
"ctb0784";"Exame-154";"40721";"C";80;100;1000;180;90;730;3;12;6,8;NA;0,8
"ctb0784";"Exame-28";"40488";"A";0;20;990;630;280;90;23,7;17,6;5,6;NA;NA
"ctb0784";"Exame-28";"40489";"B";30;50;940;530;220;250;11,8;10,2;5,4;NA;NA
"ctb0784";"Exame-31";"40490";"Ap";0;25;890;420;390;190;21,7;21,4;6,1;NA;NA
"ctb0784";"Exame-31";"40491";"Bt";25;55;1000;590;320;90;8,1;19,3;6,1;NA;NA
"ctb0784";"Exame-32";"40492";"Ap";0;20;1000;490;450;60;24,1;27,9;6,4;NA;NA
"ctb0784";"Exame-32";"40493";"Bt";45;80;990;750;210;40;6,3;18,9;6,3;NA;NA
"ctb0784";"Exame-35";"40494";"A1";0;30;1000;350;270;380;8,8;9,5;5;NA;NA
"ctb0784";"Exame-35";"40495";"A3";40;60;1000;450;260;290;7,2;10,6;5,1;NA;NA
"ctb0784";"Exame-35";"40496";"B21t";80;100;1000;560;220;220;5,5;10,3;5,3;NA;NA
"ctb0784";"Exame-35";"40497";"B2t";120;140;990;480;250;270;3,2;7,1;5,1;NA;NA
"ctb0784";"Exame-36";"40498";"Bt";100;120;1000;410;230;360;4,8;8,2;5,4;NA;NA
"ctb0784";"Exame-43";"40508";"A";0;25;990;390;400;210;16,2;13,7;5,1;NA;NA
